OrderID,OrderDate,StoreCity,SalesChannel,CustomerID,CustomerName,Gender,ProductID,Category,SubBrand,SKU,Quantity,UnitPrice,Discount,TotalSales,CostPrice,GrossProfit,WarrantyMonths,ReturnFlag,PaymentMode
GLM100139,08-01-2024,Delhi,Online,CUST182,Akarsh Bail,M,WCH197,Smart,Glimmer Smart,SKU-4054,3,57399.65,0.09,156701.04,37503.91,44189.31,24,No,Cash
GLM100140,16-12-2024,Ahmedabad,Store,CUST1804,Lakshit Saran,M,WCH177,Luxury,Glimmer Smart,SKU-1371,1,130830.82,0,130830.82,91207.55,39623.27,6,Yes,Credit Card
GLM100141,29-07-2018,Ahmedabad,Online,CUST482,Jayan Dyal,M,WCH42,Smart,Glimmer Classic,SKU-3490,1,134703.74,0.18,110457.07,83596.72,26860.35,6,No,Cash
GLM100142,24-12-2020,Chennai,Store,CUST2736,Tarini Dayal,M,WCH165,Kids,Glimmer Classic,SKU-5833,2,120919.73,0.1,217655.51,81459.65,54736.21,24,No,UPI
GLM100143,22-07-2024,Delhi,Online,CUST1413,Renee Barad,F,WCH76,Men,Glimmer Luxe,SKU-1051,2,5570.44,0.01,11029.47,3745.16,3539.15,12,Yes,Credit Card
GLM100144,22-01-2024,Bengaluru,Online,CUST1738,Jhanvi Dayal,M,WCH37,Kids,Glimmer Smart,SKU-5416,2,74588.59,0.25,111882.88,48282.93,15317.02,6,Yes,Credit Card
GLM100145,31-08-2023,Chennai,Store,CUST52,Jiya Lanka,F,WCH109,Men,Glimmer Smart,SKU-5952,3,55317.62,0.01,164293.33,36796.83,53902.84,12,No,UPI
GLM100146,17-08-2018,Delhi,Store,CUST2893,Prisha Chadha,M,WCH183,Women,Glimmer Classic,SKU-1577,1,95554.81,0.15,81221.59,58227.02,22994.57,24,No,Debit Card
GLM100147,25-07-2019,Ahmedabad,Online,CUST91,Zain Grover,F,WCH149,Men,Glimmer Sport,SKU-9273,2,52478.62,0.04,100758.95,33207.26,34344.43,24,No,UPI
GLM100148,28-05-2019,Bengaluru,Online,CUST1910,Yasmin Choudhary,F,WCH64,Men,Glimmer Sport,SKU-4169,1,96229.4,0.19,77945.81,69226.3,8719.51,6,No,NetBanking
GLM100149,31-07-2018,Chennai,Online,CUST108,Aaina Tripathi,M,WCH88,Women,Glimmer Luxe,SKU-8893,3,145781.68,0.11,389237.09,87767.88,125933.45,6,No,Debit Card
GLM100150,24-12-2022,Mumbai,Store,CUST2912,Nayantara Sami,M,WCH13,Luxury,Glimmer Sport,SKU-3499,3,61890.69,0.15,157821.26,45665.87,20823.65,24,No,Cash
GLM100151,06-02-2022,Mumbai,Store,CUST2683,Zoya Anand,M,WCH57,Kids,Glimmer Classic,SKU-2090,1,37887.65,0.24,28794.61,27201.13,1593.48,6,No,NetBanking
GLM100152,12-03-2019,Delhi,Store,CUST328,Devansh Ramaswamy,M,WCH2,Men,Glimmer Smart,SKU-4687,2,123759.69,0.03,240093.8,77133.75,85826.3,12,No,NetBanking
GLM100153,20-09-2019,Mumbai,Store,CUST1383,Umang Guha,M,WCH96,Kids,Glimmer Smart,SKU-1660,1,136590.87,0.01,135224.96,86731.89,48493.07,6,No,UPI
GLM100154,20-12-2024,Kolkata,Online,CUST2216,Mohanlal Sachar,F,WCH64,Women,Glimmer Luxe,SKU-1451,1,144061.62,0.03,139739.77,102679.66,37060.11,24,No,Cash
GLM100155,19-08-2021,Mumbai,Store,CUST21,Hrishita Kata,F,WCH87,Luxury,Glimmer Luxe,SKU-3418,3,92811.06,0.17,231099.54,68927.57,24316.83,6,No,Credit Card
GLM100156,22-04-2019,Pune,Store,CUST2249,Eva Bhat,F,WCH75,Kids,Glimmer Luxe,SKU-4741,2,94685.47,0.14,162859.01,62118.91,38621.19,6,No,Cash
GLM100157,13-12-2022,Bengaluru,Online,CUST988,Prisha Wadhwa,F,WCH50,Smart,Glimmer Sport,SKU-7465,2,4399.02,0.24,6686.51,3265.56,155.39,6,No,NetBanking
GLM100158,06-12-2018,Delhi,Online,CUST1955,Inaaya  Kade,M,WCH23,Men,Glimmer Smart,SKU-8231,2,95868.99,0.23,147638.24,64361.73,18914.78,12,No,UPI
GLM100159,07-12-2023,Chennai,Store,CUST1722,Vihaan Khurana,M,WCH86,Smart,Glimmer Classic,SKU-4767,3,50649.96,0.24,115481.91,34484.27,12029.1,6,No,Debit Card
GLM100160,19-03-2022,Bengaluru,Online,CUST2970,Kavya Lala,M,WCH40,Luxury,Glimmer Classic,SKU-6669,3,71856.26,0.2,172455.02,51462.93,18066.23,6,No,Debit Card
GLM100161,14-03-2019,Pune,Online,CUST929,Oorja Ram,M,WCH154,Luxury,Glimmer Smart,SKU-2679,1,142753.98,0.11,127051.04,98639.59,28411.45,24,No,Cash
GLM100162,29-05-2020,Hyderabad,Online,CUST1278,Chirag Chada,F,WCH116,Luxury,Glimmer Sport,SKU-5217,3,79086.04,0.04,227767.8,54574.97,64042.89,12,No,Debit Card
GLM100163,26-05-2020,Chennai,Online,CUST1001,Kabir Shroff,F,WCH157,Kids,Glimmer Smart,SKU-7532,1,74025.36,0.04,71064.35,46487.78,24576.57,12,Yes,Cash
GLM100164,25-10-2023,Pune,Online,CUST2235,Rohan Devan,M,WCH140,Women,Glimmer Sport,SKU-9331,1,7139.09,0.03,6924.92,4665.74,2259.18,12,Yes,Debit Card
GLM100165,25-04-2022,Hyderabad,Store,CUST2952,Dhanush Sarin,M,WCH191,Luxury,Glimmer Sport,SKU-8607,2,95191.35,0.11,169440.6,65873.67,37693.26,6,No,UPI
GLM100166,25-11-2021,Delhi,Online,CUST2516,Parinaaz Lad,M,WCH124,Men,Glimmer Luxe,SKU-4445,1,51861.71,0.07,48231.39,36341.68,11889.71,6,No,UPI
GLM100167,23-03-2022,Kolkata,Online,CUST544,Vidur Bhandari,F,WCH132,Kids,Glimmer Sport,SKU-4446,3,101875.88,0.25,229220.73,67305.52,27304.17,24,Yes,Debit Card
GLM100168,26-01-2021,Ahmedabad,Store,CUST2716,Badal Krishnan,M,WCH139,Kids,Glimmer Sport,SKU-6933,1,127958.95,0.12,112603.88,83481.21,29122.67,12,Yes,Debit Card
GLM100169,19-04-2021,Ahmedabad,Online,CUST417,Drishya Bal,M,WCH112,Luxury,Glimmer Classic,SKU-4712,1,33051.14,0.22,25779.89,22869.51,2910.38,24,No,UPI
GLM100170,15-11-2024,Mumbai,Store,CUST777,Veer Cheema,M,WCH196,Kids,Glimmer Smart,SKU-7434,3,136179.16,0.15,347256.86,97098.74,55960.64,24,No,UPI
GLM100171,20-07-2021,Delhi,Store,CUST42,Kavya Saran,F,WCH137,Smart,Glimmer Smart,SKU-1455,3,134587.63,0.17,335123.2,100148.43,34677.91,24,Yes,Debit Card
GLM100172,23-01-2021,Bengaluru,Online,CUST2639,Manikya Krishna,M,WCH148,Luxury,Glimmer Smart,SKU-7851,3,86389.99,0.08,238436.37,63474.7,48012.27,24,Yes,UPI
GLM100173,19-06-2019,Kolkata,Store,CUST1188,Zara Sood,F,WCH36,Luxury,Glimmer Classic,SKU-8431,2,76858.42,0.23,118361.97,51361.28,15639.41,12,No,NetBanking
GLM100174,24-05-2018,Mumbai,Store,CUST1445,Dhanuk Upadhyay,F,WCH104,Men,Glimmer Classic,SKU-9390,1,58344.58,0.2,46675.66,35257.63,11418.03,24,No,UPI
GLM100175,10-06-2020,Bengaluru,Online,CUST2375,Sara Barad,F,WCH155,Kids,Glimmer Sport,SKU-2870,2,100171.92,0.18,164281.95,69181.75,25918.45,24,Yes,NetBanking
GLM100176,03-01-2022,Ahmedabad,Online,CUST2147,Miraya Bhargava,M,WCH143,Kids,Glimmer Classic,SKU-4115,3,75172.27,0.14,193944.46,54143.75,31513.21,12,No,Credit Card
GLM100177,30-08-2022,Mumbai,Store,CUST2415,Prerak Gera,M,WCH59,Men,Glimmer Classic,SKU-4536,3,12745.73,0.08,35178.21,8607.51,9355.68,6,No,UPI
GLM100178,05-07-2023,Bengaluru,Store,CUST2126,Advika Tailor,M,WCH134,Men,Glimmer Smart,SKU-9094,2,43857.07,0.14,75434.16,32796.27,9841.62,24,No,UPI
GLM100179,11-11-2018,Chennai,Store,CUST642,Devansh De,M,WCH12,Men,Glimmer Sport,SKU-3302,2,54944.88,0.14,94505.19,35204.46,24096.27,6,No,Debit Card
GLM100180,23-10-2023,Delhi,Online,CUST205,Zaina Raj,F,WCH124,Kids,Glimmer Classic,SKU-3943,1,19814.92,0.06,18626.02,13313.44,5312.58,24,Yes,Cash
GLM100181,21-04-2019,Ahmedabad,Store,CUST1928,Ehsaan Basu,M,WCH152,Men,Glimmer Smart,SKU-4671,3,68191.97,0.13,177981.04,45984.53,40027.45,24,No,Credit Card
GLM100182,09-09-2018,Pune,Online,CUST1608,Shanaya Dixit,F,WCH57,Women,Glimmer Sport,SKU-7823,1,81137.97,0.08,74646.93,54681.53,19965.4,24,No,NetBanking
GLM100183,01-08-2024,Pune,Online,CUST778,Damini Warrior,M,WCH52,Smart,Glimmer Smart,SKU-8688,3,67795.34,0.22,158641.1,45105.82,23323.64,6,No,UPI
GLM100184,16-04-2021,Mumbai,Online,CUST1098,Hiran Venkataraman,F,WCH58,Kids,Glimmer Classic,SKU-5775,3,116419.21,0.07,324809.6,70027.55,114726.95,24,Yes,Cash
GLM100185,26-12-2021,Chennai,Store,CUST2763,Alia Dutta,F,WCH24,Smart,Glimmer Smart,SKU-5837,1,147710.12,0.01,146233.02,90029.92,56203.1,6,No,Debit Card
GLM100186,17-12-2024,Pune,Online,CUST2039,Pihu Dhingra,M,WCH173,Women,Glimmer Sport,SKU-9716,2,33252.33,0.13,57859.05,20641.31,16576.43,6,No,Cash
GLM100187,06-01-2021,Kolkata,Store,CUST2998,Prisha Kaur,M,WCH74,Women,Glimmer Smart,SKU-2526,1,33704.45,0.23,25952.43,25236.45,715.98,6,No,UPI
GLM100188,06-05-2023,Chennai,Online,CUST573,Adah Sur,M,WCH144,Men,Glimmer Classic,SKU-7801,2,44831.78,0.02,87870.29,27092.86,33684.57,12,Yes,Credit Card
GLM100189,20-08-2019,Mumbai,Online,CUST1877,Advik Kulkarni,M,WCH62,Smart,Glimmer Sport,SKU-4753,3,121497.84,0.05,346268.84,84669.68,92259.8,24,Yes,Credit Card
GLM100190,13-04-2022,Mumbai,Online,CUST2057,Tarini Dhar,F,WCH159,Women,Glimmer Classic,SKU-8191,1,133738.63,0.04,128389.08,85168.33,43220.75,24,Yes,Debit Card
GLM100191,28-10-2024,Mumbai,Store,CUST2405,Rania Dash,M,WCH9,Men,Glimmer Luxe,SKU-9063,1,24513.19,0.13,21326.48,15726.84,5599.64,12,No,Credit Card
GLM100192,06-09-2018,Delhi,Store,CUST462,Purab Kaul,M,WCH194,Luxury,Glimmer Classic,SKU-6875,3,54668.66,0.14,141045.14,36729.33,30857.15,6,No,Cash
GLM100193,21-11-2022,Pune,Online,CUST2119,Aayush Manne,F,WCH183,Men,Glimmer Sport,SKU-4680,3,129555.32,0,388665.96,79261.89,150880.29,6,No,Debit Card
GLM100194,08-07-2020,Chennai,Online,CUST180,Uthkarsh Shroff,M,WCH78,Smart,Glimmer Classic,SKU-6268,1,104279.14,0.07,96979.6,62669.84,34309.76,24,Yes,NetBanking
GLM100195,07-06-2024,Chennai,Online,CUST859,Emir Rama,F,WCH160,Luxury,Glimmer Sport,SKU-3352,2,149383.45,0.2,239013.52,103651.18,31711.16,24,No,Debit Card
GLM100196,12-07-2020,Kolkata,Online,CUST944,Hrishita Batta,M,WCH111,Women,Glimmer Classic,SKU-9019,2,24072.47,0.13,41886.1,16708.35,8469.4,24,No,Credit Card
GLM100197,02-09-2019,Bengaluru,Online,CUST2197,Anvi Gulati,M,WCH88,Kids,Glimmer Luxe,SKU-5552,3,37048.49,0.23,85582.01,24155.64,13115.09,24,Yes,NetBanking
GLM100198,19-02-2018,Bengaluru,Online,CUST1107,Eshani Sangha,M,WCH128,Women,Glimmer Sport,SKU-1296,2,8410.12,0.12,14801.81,6304.09,2193.63,24,Yes,Credit Card
GLM100199,26-03-2022,Pune,Store,CUST769,Yuvaan Atwal,M,WCH192,Kids,Glimmer Sport,SKU-5723,3,69721.56,0.01,207073.03,48517.99,61519.06,6,No,Cash
GLM100200,27-08-2021,Hyderabad,Store,CUST76,Arnav Bandi,F,WCH81,Women,Glimmer Smart,SKU-9656,1,88532.64,0.1,79679.38,55639.48,24039.9,6,No,NetBanking
GLM100201,12-07-2021,Ahmedabad,Store,CUST2364,Darshit Kale,F,WCH116,Kids,Glimmer Smart,SKU-6919,3,8512.88,0.03,24772.48,5771.76,7457.2,6,No,Credit Card
GLM100202,05-02-2020,Pune,Store,CUST1629,Ishaan Suri,F,WCH27,Women,Glimmer Classic,SKU-3402,2,119099.12,0.19,192940.57,89155.65,14629.27,12,No,NetBanking
GLM100203,18-07-2023,Delhi,Store,CUST1266,Sara Jhaveri,F,WCH140,Women,Glimmer Luxe,SKU-8012,1,128825.41,0.16,108213.34,91095.59,17117.75,6,No,UPI
GLM100204,24-09-2020,Kolkata,Online,CUST512,Kismat Koshy,M,WCH38,Women,Glimmer Sport,SKU-3694,1,76907.12,0.11,68447.34,47721.5,20725.84,6,No,Cash
GLM100205,22-11-2024,Hyderabad,Store,CUST2261,Armaan Choudhury,M,WCH161,Men,Glimmer Smart,SKU-4061,2,64255.64,0.16,107949.48,40344.15,27261.18,12,No,NetBanking
GLM100206,05-05-2020,Ahmedabad,Store,CUST1922,Ahana  Dass,M,WCH40,Smart,Glimmer Classic,SKU-3817,3,20645.98,0.01,61318.56,15224.54,15644.94,12,No,Cash
GLM100207,23-05-2022,Pune,Store,CUST1822,Indrans Sridhar,F,WCH170,Women,Glimmer Classic,SKU-8636,1,110205.93,0.16,92572.98,79049.79,13523.19,6,No,UPI
GLM100208,03-09-2022,Kolkata,Online,CUST243,Diya Gill,F,WCH84,Men,Glimmer Smart,SKU-2434,2,30796.03,0.22,48041.81,20932.33,6177.15,24,No,NetBanking
GLM100209,26-04-2020,Chennai,Online,CUST793,Armaan Yogi,F,WCH170,Luxury,Glimmer Sport,SKU-9531,3,26809.25,0.03,78014.92,18471.45,22600.57,24,No,UPI
GLM100210,30-08-2019,Pune,Store,CUST78,Ahana  Goswami,F,WCH24,Kids,Glimmer Classic,SKU-9013,2,130021.62,0.16,218436.32,82214.79,54006.74,12,No,NetBanking
GLM100211,11-01-2019,Hyderabad,Online,CUST1010,Ryan Kapur,M,WCH170,Women,Glimmer Classic,SKU-9196,3,55587.19,0.23,128406.41,38438.66,13090.43,12,Yes,Debit Card
GLM100212,02-05-2024,Pune,Online,CUST1012,Navya Arora,M,WCH50,Luxury,Glimmer Luxe,SKU-8133,2,19879.33,0.11,35385.21,13083.73,9217.75,12,Yes,UPI
GLM100213,05-03-2019,Chennai,Online,CUST2457,Onkar Sood,F,WCH35,Kids,Glimmer Classic,SKU-8898,3,72094.99,0.13,188167.92,45967.14,50266.5,24,No,Debit Card
GLM100214,10-05-2019,Pune,Store,CUST2374,Renee Savant,F,WCH91,Men,Glimmer Luxe,SKU-1970,3,134226.68,0.03,390599.64,88307.64,125676.72,6,No,Debit Card
GLM100215,18-08-2024,Pune,Online,CUST2580,Samarth Mander,F,WCH122,Women,Glimmer Smart,SKU-1781,1,148911.15,0,148911.15,107433.36,41477.79,12,No,Cash
GLM100216,10-08-2020,Ahmedabad,Store,CUST2873,Alia Ghosh,F,WCH12,Women,Glimmer Classic,SKU-1523,2,27382.62,0.21,43264.54,19828.04,3608.46,24,Yes,Debit Card
GLM100217,05-06-2023,Bengaluru,Online,CUST1371,Aarush Dar,M,WCH99,Kids,Glimmer Smart,SKU-9058,2,143419.05,0.2,229470.48,106622.66,16225.16,24,No,UPI
GLM100218,13-12-2022,Bengaluru,Online,CUST2244,Sumer Bera,F,WCH43,Women,Glimmer Classic,SKU-2336,1,24669.63,0.14,21215.88,15968.52,5247.36,6,No,Credit Card
GLM100219,01-03-2023,Hyderabad,Store,CUST2122,Mannat Handa,F,WCH14,Luxury,Glimmer Sport,SKU-8523,3,114982.45,0.18,282856.83,81615.67,38009.82,12,No,Cash
GLM100220,20-04-2024,Bengaluru,Online,CUST1452,Miraya Barad,F,WCH12,Women,Glimmer Classic,SKU-2451,3,64394.41,0.16,162273.91,45368.72,26167.75,12,No,Cash
GLM100221,21-07-2020,Kolkata,Store,CUST2020,Veer Toor,F,WCH169,Kids,Glimmer Luxe,SKU-9496,2,20729.53,0.01,41044.47,15355.2,10334.07,12,No,UPI
GLM100222,23-03-2023,Ahmedabad,Online,CUST849,Siya Chaudhari,M,WCH55,Kids,Glimmer Luxe,SKU-6493,3,5087.95,0.02,14958.57,3373.44,4838.25,24,No,Debit Card
GLM100223,24-06-2018,Bengaluru,Online,CUST2038,Prerak Bal,M,WCH171,Kids,Glimmer Luxe,SKU-8870,3,36115.69,0.19,87761.13,26145.74,9323.91,6,No,Debit Card
GLM100224,13-05-2023,Mumbai,Store,CUST2689,Alisha Goyal,M,WCH13,Women,Glimmer Smart,SKU-2607,3,25024.18,0.07,69817.46,18670.54,13805.84,6,Yes,NetBanking
GLM100225,05-05-2021,Chennai,Online,CUST1380,Vanya Sachdev,F,WCH66,Smart,Glimmer Classic,SKU-1597,2,20208.58,0.17,33546.24,14235.26,5075.72,12,No,NetBanking
GLM100226,09-06-2018,Delhi,Online,CUST737,Nirvaan Mane,F,WCH75,Women,Glimmer Classic,SKU-1945,3,125667.08,0.14,324221.07,84374.44,71097.75,6,No,Cash
GLM100227,17-01-2022,Pune,Store,CUST1539,Elakshi Chauhan,F,WCH164,Men,Glimmer Sport,SKU-2626,1,14921.12,0.1,13429.01,10874.69,2554.32,6,No,Credit Card
GLM100228,05-05-2019,Mumbai,Online,CUST2635,Dishani Kari,M,WCH33,Luxury,Glimmer Luxe,SKU-7666,1,76115.05,0.14,65458.94,51958.6,13500.34,6,No,Credit Card
GLM100229,04-03-2019,Bengaluru,Online,CUST1742,Lakshay Luthra,M,WCH10,Women,Glimmer Sport,SKU-3472,2,110243.92,0.2,176390.27,81808.29,12773.69,12,No,Cash
GLM100230,15-11-2021,Mumbai,Store,CUST1432,Vedika Kade,F,WCH195,Kids,Glimmer Classic,SKU-3711,1,21840.02,0.15,18564.02,14265.75,4298.27,12,No,Debit Card
GLM100231,19-06-2022,Chennai,Store,CUST2497,Ranbir Bora,F,WCH101,Kids,Glimmer Sport,SKU-3254,2,25551.69,0,51103.38,15995.9,19111.58,12,Yes,UPI
GLM100232,04-03-2020,Bengaluru,Store,CUST2629,Tiya Deep,F,WCH34,Women,Glimmer Luxe,SKU-5550,3,107809.41,0.21,255508.3,78952.02,18652.24,6,Yes,Debit Card
GLM100233,13-01-2023,Mumbai,Online,CUST2963,Amani Bora,F,WCH94,Kids,Glimmer Smart,SKU-4546,1,118314.31,0.13,102933.45,71837.14,31096.31,6,No,Cash
GLM100234,27-11-2020,Ahmedabad,Store,CUST189,Neelofar Karan,F,WCH198,Smart,Glimmer Luxe,SKU-5402,3,12257.53,0.01,36404.86,8720.71,10242.73,6,No,UPI
GLM100235,06-08-2019,Ahmedabad,Online,CUST1867,Eshani Goel,F,WCH88,Luxury,Glimmer Luxe,SKU-6178,2,83215.89,0.16,139802.7,55607.71,28587.28,24,No,Credit Card
GLM100236,19-09-2022,Pune,Store,CUST220,Dhanuk Gill,M,WCH39,Luxury,Glimmer Smart,SKU-2070,2,49284.97,0.18,80827.35,32757.65,15312.05,6,No,UPI
GLM100237,21-12-2020,Chennai,Store,CUST2986,Hridaan Kala,M,WCH43,Men,Glimmer Sport,SKU-3804,2,53119.61,0.07,98802.47,39417.67,19967.13,24,Yes,NetBanking
GLM100238,06-08-2023,Pune,Online,CUST2174,Nayantara Mahal,F,WCH44,Women,Glimmer Luxe,SKU-5297,2,126328.58,0.01,250130.59,76039.71,98051.17,12,No,Credit Card
GLM100239,11-06-2019,Chennai,Store,CUST2734,Mishti Kakar,M,WCH198,Women,Glimmer Sport,SKU-7480,2,125324.57,0.18,205532.29,78346.94,48838.41,24,No,NetBanking
GLM100240,29-08-2024,Chennai,Online,CUST1024,Hrishita Verma,M,WCH104,Smart,Glimmer Classic,SKU-1677,1,125029.69,0.17,103774.64,89696.85,14077.79,24,Yes,Cash
GLM100241,08-04-2020,Mumbai,Store,CUST587,Jhanvi Bal,F,WCH100,Smart,Glimmer Smart,SKU-3326,3,11035.42,0.17,27478.2,7113.35,6138.15,24,No,Credit Card
GLM100242,08-01-2023,Bengaluru,Online,CUST1977,Hrishita Gill,F,WCH125,Smart,Glimmer Smart,SKU-1823,3,13158.22,0.11,35132.45,7910.23,11401.76,6,Yes,Debit Card
GLM100243,12-04-2022,Hyderabad,Store,CUST1576,Indrajit Ratta,M,WCH123,Men,Glimmer Sport,SKU-5548,1,101188.85,0.22,78927.3,63192.17,15735.13,12,No,Debit Card
GLM100244,01-03-2022,Hyderabad,Online,CUST1161,Nayantara Kapadia,F,WCH161,Men,Glimmer Smart,SKU-8123,3,97262.1,0.11,259689.81,66408.8,60463.41,12,Yes,Debit Card
GLM100245,09-12-2018,Chennai,Store,CUST869,Inaaya  Sur,M,WCH67,Smart,Glimmer Classic,SKU-4794,3,52500.45,0.07,146476.26,36127.22,38094.6,12,No,Cash
GLM100246,13-05-2018,Chennai,Online,CUST1675,Advik Swaminathan,F,WCH186,Luxury,Glimmer Smart,SKU-5477,2,2186.88,0.22,3411.53,1515.74,380.05,12,Yes,Cash
GLM100247,07-09-2022,Ahmedabad,Store,CUST463,Ritvik Kulkarni,F,WCH144,Men,Glimmer Sport,SKU-9325,1,102103.07,0.16,85766.58,63413.92,22352.66,24,Yes,Debit Card
GLM100248,16-08-2020,Hyderabad,Online,CUST183,Madhup Sanghvi,F,WCH189,Smart,Glimmer Luxe,SKU-4393,2,5625.45,0.02,11025.88,4032.11,2961.66,6,No,UPI
GLM100249,16-01-2019,Kolkata,Store,CUST2004,Jiya Sura,M,WCH152,Men,Glimmer Smart,SKU-4299,2,12885.69,0.15,21905.67,7777.19,6351.29,6,Yes,Credit Card
GLM100250,21-07-2023,Delhi,Store,CUST2306,Renee Arora,F,WCH75,Luxury,Glimmer Classic,SKU-3882,3,137511.13,0.01,408408.06,88526.98,142827.12,12,No,Cash
GLM100251,25-01-2021,Bengaluru,Online,CUST2797,Abram Bora,F,WCH195,Men,Glimmer Smart,SKU-3024,3,105397.35,0.16,265601.32,75505.82,39083.86,12,No,UPI
GLM100252,19-12-2023,Bengaluru,Store,CUST2670,Shalv Apte,F,WCH199,Kids,Glimmer Smart,SKU-4408,1,21141.87,0.01,20930.45,13345.87,7584.58,6,No,UPI
GLM100253,08-08-2023,Mumbai,Online,CUST1258,Jayant Edwin,F,WCH139,Men,Glimmer Classic,SKU-9990,1,46600.29,0.23,35882.22,28440.83,7441.39,6,No,Credit Card
GLM100254,20-06-2021,Delhi,Online,CUST2664,Mahika Datta,M,WCH13,Kids,Glimmer Sport,SKU-8461,1,88918.17,0.22,69356.17,63150.61,6205.56,6,No,Cash
GLM100255,03-07-2022,Chennai,Online,CUST403,Aarna Gala,F,WCH101,Women,Glimmer Sport,SKU-2441,3,118485.79,0.15,302138.76,87935.8,38331.36,24,Yes,NetBanking
GLM100256,19-01-2021,Kolkata,Store,CUST1397,Saira Thakkar,F,WCH15,Men,Glimmer Smart,SKU-5118,1,9202.12,0.22,7177.65,6403.44,774.21,24,No,Credit Card
GLM100257,03-04-2019,Chennai,Store,CUST2539,Vihaan Manne,F,WCH131,Women,Glimmer Sport,SKU-3955,2,118602.41,0.16,199252.05,73054.57,53142.91,24,No,Credit Card
GLM100258,02-08-2018,Chennai,Online,CUST563,Ela Keer,F,WCH166,Smart,Glimmer Sport,SKU-4989,3,25150.66,0.12,66397.74,16874.68,15773.7,12,Yes,NetBanking
GLM100259,15-09-2024,Pune,Store,CUST1888,Emir Dyal,F,WCH197,Men,Glimmer Classic,SKU-7374,3,93367.38,0.02,274500.1,66216,75852.1,6,No,NetBanking
GLM100260,23-02-2021,Ahmedabad,Online,CUST2259,Kiara Sengupta,F,WCH8,Women,Glimmer Classic,SKU-5283,3,42253.26,0.11,112816.2,25861.66,35231.22,24,Yes,Debit Card
GLM100261,21-05-2023,Mumbai,Online,CUST1348,Rohan Gill,M,WCH43,Luxury,Glimmer Smart,SKU-9955,2,44025.36,0.01,87170.21,27817.05,31536.11,6,Yes,NetBanking
GLM100262,11-04-2023,Mumbai,Store,CUST224,Rohan Tailor,M,WCH128,Women,Glimmer Sport,SKU-7808,2,118689.9,0.01,235006,82917.04,69171.92,24,No,Cash
GLM100263,08-07-2024,Chennai,Online,CUST1471,Divyansh Devi,F,WCH97,Smart,Glimmer Classic,SKU-1294,2,10059.51,0.1,18107.12,6181.28,5744.56,24,No,Credit Card
GLM100264,12-04-2020,Chennai,Store,CUST2308,Chirag Sachar,M,WCH121,Kids,Glimmer Luxe,SKU-1673,2,96618.87,0.13,168116.83,67881.25,32354.33,12,No,Debit Card
GLM100265,08-06-2021,Ahmedabad,Online,CUST2719,Romil Kalita,M,WCH173,Smart,Glimmer Luxe,SKU-1799,3,116144.74,0.01,344949.88,85220.58,89288.14,12,Yes,Cash
GLM100266,23-01-2023,Hyderabad,Online,CUST2619,Seher Basu,F,WCH179,Women,Glimmer Luxe,SKU-4348,3,118898.04,0.08,328158.59,88537.06,62547.41,12,No,Credit Card
GLM100267,19-11-2018,Pune,Online,CUST2750,Samaira Dhar,F,WCH12,Women,Glimmer Sport,SKU-8040,2,55751.35,0.04,107042.59,39734.77,27573.05,12,No,NetBanking
GLM100268,01-11-2020,Chennai,Online,CUST935,Zoya Koshy,M,WCH92,Women,Glimmer Classic,SKU-2128,2,119653.23,0.19,193838.23,73758.89,46320.45,6,Yes,NetBanking
GLM100269,19-07-2022,Ahmedabad,Store,CUST2780,Lakshay Gala,F,WCH186,Kids,Glimmer Luxe,SKU-5421,1,26159.67,0.18,21450.93,16475.98,4974.95,6,Yes,Credit Card
GLM100270,07-09-2020,Kolkata,Store,CUST2483,Armaan Keer,M,WCH82,Kids,Glimmer Luxe,SKU-9039,1,32230.68,0.19,26106.85,22751.44,3355.41,6,No,UPI
GLM100271,27-05-2022,Delhi,Online,CUST534,Sumer Zacharia,F,WCH26,Men,Glimmer Sport,SKU-4809,2,119047.67,0.18,195238.18,75148.54,44941.1,24,Yes,UPI
GLM100272,01-04-2022,Bengaluru,Store,CUST2681,Anahita Thakur,F,WCH86,Smart,Glimmer Smart,SKU-2638,2,57514.02,0.05,109276.64,40392.87,28490.9,12,No,Credit Card
GLM100273,27-02-2020,Pune,Store,CUST1579,Sumer Chokshi,M,WCH143,Luxury,Glimmer Sport,SKU-2381,2,113796.39,0.22,177522.37,72424.46,32673.45,6,Yes,UPI
GLM100274,01-07-2022,Bengaluru,Store,CUST126,Kartik Master,M,WCH38,Luxury,Glimmer Sport,SKU-1706,3,149446.8,0.13,390056.15,107067.04,68855.03,24,Yes,UPI
GLM100275,22-07-2018,Hyderabad,Online,CUST599,Abram Soman,M,WCH134,Women,Glimmer Smart,SKU-9901,1,119622.34,0.07,111248.78,77029.9,34218.88,6,No,UPI
GLM100276,30-10-2018,Ahmedabad,Online,CUST718,Vidur Kurian,F,WCH185,Men,Glimmer Luxe,SKU-8878,2,124812.92,0.04,239640.81,84369.13,70902.55,24,Yes,Debit Card
GLM100277,19-06-2022,Chennai,Store,CUST733,Ira Mannan,F,WCH159,Men,Glimmer Sport,SKU-5851,3,106037.52,0.2,254490.05,71060.65,41308.1,12,Yes,Debit Card
GLM100278,23-03-2018,Bengaluru,Store,CUST110,Aniruddh Mangat,F,WCH190,Men,Glimmer Luxe,SKU-8072,2,7730.93,0.18,12678.73,4666.42,3345.89,12,No,NetBanking
