OrderID,OrderDate,ProductID,ProductName,SKU,CustomerName,Region,Category,SubCategory,SalesChannel,Quantity,UnitPrice,Discount,TotalSales,EstimatedCost,EstimatedProfit
ORD100162,2024-10-17,PRD4329,Appliances Go,SKU-87364,Kismat Vaidya,Delhi,Home & Kitchen,Appliances,Online,2,139.71,0.23,215.15,93.39,71.33
ORD100163,2017-07-01,PRD6252,Fitness X,SKU-35634,Bhamini Kumer,Himachal Pradesh,Sports,Fitness,Store,6,111.51,0.01,662.37,62.83,289.16
ORD100164,2023-12-15,PRD9830,Outdoor Elite,SKU-74161,Mahika Ramanathan,Andhra Pradesh,Sports,Outdoor,Online,9,126.02,0.21,896.0,82.82,307.15
ORD100165,2016-01-17,PRD1863,Team Sports Pro,SKU-21840,Indrajit Krishnamurthy,Jammu and Kashmir,Sports,Team Sports,Store,8,169.74,0.05,1290.02,86.11,635.59
ORD100166,2025-06-24,PRD9976,Skincare Go,SKU-94525,Rasha Goyal,Delhi,Beauty,Skincare,Store,5,471.61,0.25,1768.54,232.51,896.62
ORD100167,2023-06-28,PRD7666,Women Plus,SKU-78509,Ritvik Jani,Meghalaya,Clothing,Women,Store,5,139.37,0.06,655.04,81.8,270.58
ORD100168,2021-03-08,PRD3017,Kids Plus,SKU-55247,Hansh Keer,Chandigarh,Clothing,Kids,Online,4,67.33,0.19,218.15,34.01,107.96
ORD100169,2020-07-02,PRD4197,Phones Pro,SKU-69995,Reyansh Sachdev,Kerala,Electronics,Phones,Store,9,417.95,0.16,3159.7,272.53,1099.38
ORD100170,2018-04-16,PRD7550,Appliances Max,SKU-98742,Hazel Mani,Tripura,Home & Kitchen,Appliances,Online,10,442.89,0.02,4340.32,255.47,1836.72
ORD100171,2016-04-21,PRD2583,Kids X,SKU-44616,Himmat Baral,Tripura,Clothing,Kids,Store,2,280.74,0.21,443.57,203.32,122.32
ORD100172,2024-08-20,PRD6712,Decor Elite,SKU-96340,Manjari Bir,West Bengal,Home & Kitchen,Decor,Store,4,396.88,0.23,1222.39,191.26,633.31
ORD100173,2021-09-23,PRD2230,Phones Pro,SKU-18638,Anya Doshi,Sikkim,Electronics,Phones,Online,5,161.59,0.17,670.6,119.4,175.09
ORD100174,2023-05-11,PRD7305,Accessories Elite,SKU-47895,Miraya Hegde,Haryana,Electronics,Accessories,Store,2,238.08,0.24,361.88,175.09,95.74
ORD100175,2016-02-27,PRD2820,Laptops Elite,SKU-90559,Manikya Lanka,Tamil Nadu,Electronics,Laptops,Online,8,295.32,0.27,1724.67,236.13,345.67
ORD100176,2016-07-09,PRD3556,Makeup Pro,SKU-13098,Aarna Sarkar,Chhattisgarh,Beauty,Makeup,Store,5,33.78,0.21,133.43,20.3,53.25
ORD100177,2023-09-18,PRD8319,Makeup X,SKU-57856,Veer Chakraborty,Tamil Nadu,Beauty,Makeup,Store,10,199.47,0.3,1396.29,108.91,633.92
ORD100178,2016-07-14,PRD7996,Men Max,SKU-32076,Samiha Thakkar,Puducherry,Clothing,Men,Online,7,307.4,0.07,2001.17,233.7,479.79
ORD100179,2022-12-22,PRD1613,Outdoor Max,SKU-54439,Samarth Sur,Gujarat,Sports,Outdoor,Online,4,410.81,0.09,1495.35,247.4,594.81
ORD100180,2016-06-20,PRD1217,Laptops Pro,SKU-15077,Vaibhav Anne,Mizoram,Electronics,Laptops,Online,10,274.62,0.24,2087.11,132.58,1079.5
ORD100181,2021-08-18,PRD9310,Kids X,SKU-29518,Aarna Srivastava,Jammu and Kashmir,Clothing,Kids,Store,1,316.88,0.07,294.7,232.26,78.7
ORD100182,2016-10-30,PRD5790,Team Sports X,SKU-75317,Heer Bhatia,Gujarat,Sports,Team Sports,Store,10,434.35,0.12,3822.28,295.99,1217.57
ORD100183,2023-12-01,PRD8699,Outdoor Go,SKU-34147,Shayak Sabharwal,Puducherry,Sports,Outdoor,Online,4,208.29,0.01,824.83,138.18,277.64
ORD100184,2022-05-18,PRD1858,Women Plus,SKU-63346,Siya Ahluwalia,Himachal Pradesh,Clothing,Women,Store,1,64.84,0.29,46.04,37.33,19.53
ORD100185,2022-04-16,PRD6812,Kids Plus,SKU-27509,Ishita Wason,Karnataka,Clothing,Kids,Store,8,262.32,0.16,1762.79,176.95,573.69
ORD100186,2024-01-07,PRD3059,Decor Elite,SKU-39754,Anay Mallick,Uttarakhand,Home & Kitchen,Decor,Store,2,13.29,0.13,23.12,7.65,9.81
ORD100187,2025-03-02,PRD4707,Fitness Plus,SKU-29705,Ela Doshi,Himachal Pradesh,Sports,Fitness,Store,2,177.45,0.22,276.82,81.28,150.03
ORD100188,2024-02-29,PRD3482,Phones Plus,SKU-52336,Armaan Anand,Assam,Electronics,Phones,Online,1,43.56,0.18,35.72,33.6,8.17
ORD100189,2024-09-18,PRD1091,Decor Max,SKU-45712,Ehsaan Srinivas,Mizoram,Home & Kitchen,Decor,Store,4,313.11,0.03,1214.87,212.68,389.67
ORD100190,2020-07-19,PRD1871,Team Sports X,SKU-10342,Diya Baral,Karnataka,Sports,Team Sports,Store,6,179.67,0.21,851.64,90.57,422.33
ORD100191,2016-03-30,PRD9564,Kids X,SKU-65988,Yuvaan Sood,Punjab,Clothing,Kids,Online,7,301.87,0.09,1922.91,190.96,706.5
ORD100192,2025-02-09,PRD7367,Phones Plus,SKU-99102,Vaibhav Khare,Kerala,Electronics,Phones,Store,2,243.55,0.02,477.36,192.52,100.02
ORD100193,2016-01-20,PRD6645,Phones X,SKU-20102,Reyansh Bahri,Manipur,Electronics,Phones,Store,7,461.28,0.1,2906.06,256.75,1288.54
ORD100194,2021-06-21,PRD1822,Accessories Elite,SKU-63727,Manjari Behl,Puducherry,Electronics,Accessories,Store,3,483.98,0.2,1161.55,310.5,416.35
ORD100195,2024-10-05,PRD3328,Women Elite,SKU-54449,Ranbir Sampath,Arunachal Pradesh,Clothing,Women,Online,8,408.8,0.18,2681.73,220.49,1235.31
ORD100196,2024-11-24,PRD5789,Outdoor X,SKU-12596,Tejas Rout,Rajasthan,Sports,Outdoor,Store,2,465.42,0.17,772.6,206.45,429.89
ORD100197,2021-03-04,PRD2143,Women Elite,SKU-69997,Ojas Talwar,Punjab,Clothing,Women,Store,8,187.82,0.26,1111.89,136.09,306.24
ORD100198,2020-12-06,PRD10327,Laptops X,SKU-51089,Uthkarsh Walia,Delhi,Electronics,Laptops,Store,9,58.16,0.08,481.56,42.75,127.59
ORD100199,2019-05-19,PRD5505,Accessories X,SKU-84600,Kabir Jani,Gujarat,Electronics,Accessories,Online,4,392.07,0.0,1568.28,300.36,366.84
ORD100200,2019-06-13,PRD5829,Furniture Elite,SKU-58360,Madhup Lanka,Mizoram,Home & Kitchen,Furniture,Store,1,384.38,0.17,319.04,205.98,148.07
ORD100201,2024-10-15,PRD3484,Outdoor Elite,SKU-54814,Umang Sridhar,Maharashtra,Sports,Outdoor,Store,2,32.36,0.03,62.78,25.17,13.95
ORD100202,2017-10-18,PRD5484,Decor Elite,SKU-20484,Eva Sagar,Ladakh,Home & Kitchen,Decor,Store,4,106.16,0.19,343.96,46.33,193.85
ORD100203,2016-06-15,PRD7186,Women X,SKU-82582,Myra Venkataraman,Tamil Nadu,Clothing,Women,Store,7,180.64,0.09,1150.68,132.14,308.94
ORD100204,2020-03-10,PRD7304,Furniture Elite,SKU-14001,Darshit Trivedi,Mizoram,Home & Kitchen,Furniture,Online,6,363.26,0.25,1634.67,207.07,702.86
ORD100205,2022-08-06,PRD2833,Fitness Max,SKU-10802,Jiya D’Alia,Haryana,Sports,Fitness,Store,6,60.95,0.03,354.73,45.61,89.28
ORD100206,2015-07-22,PRD5311,Fitness X,SKU-23649,Dhanuk Gulati,Maharashtra,Sports,Fitness,Online,6,260.04,0.17,1295.0,153.03,532.91
ORD100207,2018-01-28,PRD8294,Team Sports X,SKU-31176,Ehsaan Keer,Andhra Pradesh,Sports,Team Sports,Store,3,75.69,0.03,220.26,44.93,89.51
ORD100208,2020-10-18,PRD10503,Makeup Max,SKU-46219,Rohan Chandra,Haryana,Beauty,Makeup,Online,7,186.65,0.29,927.65,77.14,544.26
ORD100209,2016-11-23,PRD4297,Makeup Plus,SKU-31111,Trisha Shenoy,Jammu and Kashmir,Beauty,Makeup,Store,1,484.52,0.14,416.69,284.82,171.74
ORD100210,2015-06-06,PRD8058,Team Sports X,SKU-87743,Parinaaz Dhillon,Jammu and Kashmir,Sports,Team Sports,Online,4,256.12,0.21,809.34,110.67,459.62
ORD100211,2024-11-30,PRD5431,Kids X,SKU-39241,Heer Kale,Maharashtra,Clothing,Kids,Store,10,306.89,0.03,2976.83,162.02,1405.24
ORD100212,2021-09-15,PRD10392,Accessories Max,SKU-17116,Pranay Sanghvi,Bihar,Electronics,Accessories,Store,10,251.41,0.21,1986.14,176.1,594.95
ORD100213,2024-06-02,PRD1280,Decor Max,SKU-80933,Faiyaz Kalla,Himachal Pradesh,Home & Kitchen,Decor,Online,2,294.36,0.14,506.3,122.28,295.98
ORD100214,2024-06-28,PRD4245,Outdoor Pro,SKU-93997,Jhanvi Wali,Chandigarh,Sports,Outdoor,Store,2,416.59,0.22,649.88,252.32,256.26
ORD100215,2023-08-21,PRD6541,Kids X,SKU-20107,Yakshit Lad,Gujarat,Clothing,Kids,Store,3,434.52,0.03,1264.45,306.64,372.13
ORD100216,2024-02-10,PRD7933,Laptops Go,SKU-62845,Nirvi Chaudhry,Maharashtra,Electronics,Laptops,Store,9,148.99,0.07,1247.05,107.02,351.29
ORD100217,2017-07-23,PRD2561,Women X,SKU-43337,Saksham Randhawa,Meghalaya,Clothing,Women,Online,10,68.08,0.17,565.06,54.07,116.28
ORD100218,2017-09-27,PRD5460,Phones Plus,SKU-70487,Divij Gaba,Chandigarh,Electronics,Phones,Online,4,116.05,0.29,329.58,52.42,180.71
ORD100219,2025-06-17,PRD4519,Kids Max,SKU-37539,Rania Dhar,Kerala,Clothing,Kids,Online,6,390.49,0.21,1850.92,209.19,859.36
ORD100220,2019-07-02,PRD4338,Appliances Plus,SKU-10801,Anahita Gopal,Karnataka,Home & Kitchen,Appliances,Online,1,350.4,0.28,252.29,241.66,78.29
ORD100221,2019-01-23,PRD2676,Laptops Max,SKU-51562,Ranbir Sridhar,Gujarat,Electronics,Laptops,Online,6,187.0,0.04,1077.12,134.37,303.15
ORD100222,2017-02-26,PRD8713,Women Max,SKU-41042,Kabir Ram,Goa,Clothing,Women,Store,7,310.21,0.03,2106.33,180.59,880.12
ORD100223,2018-06-29,PRD5228,Kids X,SKU-93195,Tiya Lata,Uttar Pradesh,Clothing,Kids,Online,9,163.5,0.15,1250.77,119.61,335.76
ORD100224,2019-06-08,PRD10937,Accessories Pro,SKU-64296,Nitara Ranganathan,Haryana,Electronics,Accessories,Store,2,492.86,0.12,867.43,320.05,304.15
ORD100225,2015-04-17,PRD8899,Decor X,SKU-20308,Sahil Bala,Himachal Pradesh,Home & Kitchen,Decor,Store,4,383.0,0.06,1440.08,156.88,850.21
ORD100226,2016-02-25,PRD5877,Haircare Pro,SKU-33610,Kaira Talwar,Meghalaya,Beauty,Haircare,Store,4,358.29,0.02,1404.5,227.03,514.54
ORD100227,2019-01-25,PRD1474,Kids Plus,SKU-56419,Seher Sood,Himachal Pradesh,Clothing,Kids,Store,8,160.86,0.14,1106.72,81.82,543.8
ORD100228,2015-09-10,PRD5624,Phones Go,SKU-43346,Lagan Konda,Puducherry,Electronics,Phones,Store,5,116.43,0.22,454.08,88.21,110.06
ORD100229,2021-03-22,PRD5818,Phones Plus,SKU-87766,Dhanush Sagar,Maharashtra,Electronics,Phones,Store,1,120.16,0.07,111.75,65.94,50.42
ORD100230,2018-11-09,PRD3107,Women Go,SKU-50628,Aarush Koshy,Meghalaya,Clothing,Women,Store,9,420.62,0.1,3407.02,236.56,1490.89
ORD100231,2023-07-24,PRD5247,Furniture Plus,SKU-66350,Nitara Divan,Jharkhand,Home & Kitchen,Furniture,Store,2,329.74,0.07,613.32,131.95,367.89
ORD100232,2016-02-13,PRD8208,Kids Go,SKU-43265,Sahil Shetty,Puducherry,Clothing,Kids,Online,7,139.17,0.15,828.06,70.2,410.37
ORD100233,2018-04-16,PRD8172,Accessories Plus,SKU-73813,Emir Sarma,West Bengal,Electronics,Accessories,Online,3,328.37,0.01,975.26,146.33,540.66
ORD100234,2016-05-11,PRD7832,Furniture Plus,SKU-98439,Rasha Bail,Telangana,Home & Kitchen,Furniture,Online,5,179.97,0.11,800.87,130.69,219.3
ORD100235,2024-11-23,PRD2163,Kids Elite,SKU-20770,Eshani Chandra,Odisha,Clothing,Kids,Online,1,311.21,0.09,283.2,238.76,65.93
ORD100236,2017-05-02,PRD5876,Team Sports Pro,SKU-27648,Anay Agarwal,Assam,Sports,Team Sports,Store,1,270.17,0.05,256.66,204.78,62.12
ORD100237,2017-12-27,PRD1437,Phones Go,SKU-16410,Navya Khanna,Assam,Electronics,Phones,Online,9,401.4,0.21,2853.95,267.96,948.76
ORD100238,2016-11-17,PRD4787,Makeup X,SKU-52494,Shalv Rajagopal,Delhi,Beauty,Makeup,Store,9,190.86,0.09,1563.14,113.02,637.51
ORD100239,2017-06-11,PRD8137,Team Sports Max,SKU-96580,Lakshit Kar,Jharkhand,Sports,Team Sports,Online,8,422.29,0.02,3310.75,185.25,1858.39
ORD100240,2016-08-26,PRD4202,Laptops Pro,SKU-99288,Khushi Malhotra,Puducherry,Electronics,Laptops,Online,8,127.65,0.09,929.29,97.94,216.29
ORD100241,2022-09-21,PRD3752,Laptops Plus,SKU-29359,Rania Ramanathan,Madhya Pradesh,Electronics,Laptops,Online,8,45.76,0.19,296.52,34.88,70.5
ORD100242,2025-05-30,PRD2378,Laptops Go,SKU-28997,Shray Bajaj,Meghalaya,Electronics,Laptops,Store,1,304.69,0.09,277.27,231.97,66.18
ORD100243,2020-08-11,PRD6689,Team Sports Max,SKU-61912,Tara Jain,West Bengal,Sports,Team Sports,Store,9,152.81,0.18,1127.74,85.78,494.68
ORD100244,2016-12-27,PRD9343,Makeup Pro,SKU-13604,Farhan Rau,Mizoram,Beauty,Makeup,Store,9,67.26,0.21,478.22,46.16,150.02
ORD100245,2022-06-28,PRD9443,Laptops Max,SKU-50852,Nitara Mane,Haryana,Electronics,Laptops,Online,6,401.18,0.09,2190.44,310.08,497.41
ORD100246,2021-03-03,PRD5008,Decor Go,SKU-31993,Mehul Chhabra,Ladakh,Home & Kitchen,Decor,Online,8,355.66,0.17,2361.58,234.51,804.44
ORD100247,2021-07-22,PRD6965,Men Pro,SKU-99675,Samarth Dasgupta,Punjab,Clothing,Men,Store,9,334.85,0.21,2380.78,162.7,1223.99
ORD100248,2016-01-29,PRD7646,Phones Max,SKU-21310,Nakul Magar,Punjab,Electronics,Phones,Store,10,115.84,0.01,1146.82,81.55,339.47
ORD100249,2025-01-16,PRD8605,Furniture Pro,SKU-48589,Jayant Sabharwal,Kerala,Home & Kitchen,Furniture,Store,8,146.87,0.05,1116.21,93.55,405.23
ORD100250,2018-12-01,PRD6464,Fitness Plus,SKU-45692,Ishita Solanki,Tripura,Sports,Fitness,Online,2,234.65,0.18,384.83,145.21,146.68
ORD100251,2017-05-27,PRD7801,Decor X,SKU-34250,Zara Mane,Karnataka,Home & Kitchen,Decor,Online,1,29.33,0.06,27.57,23.22,5.74
ORD100252,2018-10-12,PRD7704,Skincare Plus,SKU-28449,Priyansh Banik,Madhya Pradesh,Beauty,Skincare,Online,9,219.29,0.28,1421.0,149.28,453.66
ORD100253,2022-08-14,PRD5105,Women Max,SKU-11689,Heer Barman,Maharashtra,Clothing,Women,Online,2,365.58,0.27,533.75,148.95,316.28
ORD100254,2022-06-11,PRD8598,Skincare Go,SKU-84089,Vihaan Magar,West Bengal,Beauty,Skincare,Online,4,336.85,0.1,1212.66,231.89,377.86
ORD100255,2016-10-14,PRD6233,Decor Go,SKU-58106,Nishith Aggarwal,Maharashtra,Home & Kitchen,Decor,Store,10,285.95,0.06,2687.93,117.83,1580.33
ORD100256,2024-07-27,PRD9151,Phones Elite,SKU-88465,Jivika Buch,Rajasthan,Electronics,Phones,Store,8,342.89,0.17,2276.79,180.36,1079.2
ORD100257,2016-04-18,PRD4702,Kids Max,SKU-20215,Vihaan Bawa,Punjab,Clothing,Kids,Online,8,305.77,0.09,2226.01,133.1,1257.04
ORD100258,2023-03-19,PRD8843,Kids Elite,SKU-32855,Ayesha Ratta,Uttarakhand,Clothing,Kids,Store,3,185.1,0.04,533.09,140.09,129.63
ORD100259,2025-06-29,PRD1181,Decor Elite,SKU-14296,Gatik Saxena,Chandigarh,Home & Kitchen,Decor,Store,8,303.7,0.22,1895.09,142.41,1006.45
ORD100260,2018-03-29,PRD1940,Haircare X,SKU-77736,Priyansh Som,Haryana,Beauty,Haircare,Store,5,341.75,0.26,1264.47,236.82,388.24
ORD100261,2023-02-15,PRD9318,Furniture Plus,SKU-28458,Urvi Lad,Gujarat,Home & Kitchen,Furniture,Store,1,402.8,0.16,338.35,301.73,84.9
ORD100262,2015-10-12,PRD2916,Haircare Go,SKU-92657,Taran Comar,Nagaland,Beauty,Haircare,Store,3,74.4,0.12,196.42,57.94,43.45
ORD100263,2023-01-06,PRD4279,Phones Plus,SKU-72211,Piya Trivedi,Kerala,Electronics,Phones,Store,6,395.41,0.18,1945.42,248.03,725.11
ORD100264,2018-02-26,PRD6706,Makeup Pro,SKU-83064,Shray Mani,Madhya Pradesh,Beauty,Makeup,Store,4,129.13,0.28,371.89,67.24,178.24
ORD100265,2021-05-06,PRD4027,Kids Elite,SKU-73391,Parinaaz Loke,Tripura,Clothing,Kids,Online,1,389.29,0.19,315.32,192.86,159.11
ORD100266,2018-11-20,PRD10692,Decor Elite,SKU-27178,Ryan Grover,Jammu and Kashmir,Home & Kitchen,Decor,Store,5,362.3,0.18,1485.43,217.14,595.16
ORD100267,2016-05-30,PRD8204,Kids X,SKU-57438,Suhana Bhatt,Nagaland,Clothing,Kids,Store,8,477.92,0.16,3211.62,192.75,1916.34
ORD100268,2019-11-01,PRD6951,Haircare Plus,SKU-86157,Pranay Cherian,West Bengal,Beauty,Haircare,Online,3,116.52,0.26,258.67,50.87,145.74
ORD100269,2023-11-06,PRD4573,Skincare Max,SKU-28863,Pihu Khalsa,Delhi,Beauty,Skincare,Store,8,17.88,0.27,104.42,13.53,25.4
ORD100270,2015-01-08,PRD6260,Makeup Max,SKU-26953,Ishita Sha,Maharashtra,Beauty,Makeup,Online,8,180.46,0.08,1328.19,95.13,628.03
ORD100271,2018-11-30,PRD8214,Outdoor X,SKU-17817,Bhamini Lala,Manipur,Sports,Outdoor,Online,9,234.54,0.14,1815.34,161.88,562.39
ORD100272,2021-10-03,PRD9188,Outdoor Plus,SKU-44577,Kanav Saxena,Odisha,Sports,Outdoor,Store,7,266.75,0.28,1344.42,140.53,636.15
ORD100273,2016-04-15,PRD1281,Skincare X,SKU-52310,Jayesh Sandhu,Arunachal Pradesh,Beauty,Skincare,Store,10,329.36,0.14,2832.5,142.27,1608.97
ORD100274,2019-10-18,PRD7845,Fitness Pro,SKU-49984,Saanvi Hayer,Puducherry,Sports,Fitness,Store,1,450.96,0.24,342.73,185.16,202.01
ORD100275,2020-07-08,PRD5081,Furniture Elite,SKU-56556,Ira Dass,Jharkhand,Home & Kitchen,Furniture,Online,10,446.0,0.1,4014.0,317.47,1156.77
ORD100276,2017-08-27,PRD2999,Fitness Elite,SKU-99340,Pihu Din,Assam,Sports,Fitness,Store,4,456.52,0.04,1753.04,306.39,576.5
ORD100277,2020-11-18,PRD6776,Fitness Plus,SKU-58339,Samar Dora,Arunachal Pradesh,Sports,Fitness,Store,10,289.31,0.11,2574.86,180.86,965.21
ORD100278,2019-01-26,PRD10551,Haircare Pro,SKU-95113,Kashvi Maharaj,Sikkim,Beauty,Haircare,Store,10,174.21,0.03,1689.84,95.69,761.64
ORD100279,2023-10-16,PRD6069,Laptops Max,SKU-59316,Mohanlal Behl,West Bengal,Electronics,Laptops,Store,6,462.02,0.09,2522.63,368.76,509.2
ORD100280,2017-07-29,PRD4212,Team Sports Max,SKU-69068,Pari Sur,Bihar,Sports,Team Sports,Store,8,375.83,0.01,2976.57,272.16,821.07
ORD100281,2021-05-29,PRD6654,Outdoor Pro,SKU-83959,Bhavin Sarma,Arunachal Pradesh,Sports,Outdoor,Online,4,227.0,0.24,690.08,120.57,323.55
ORD100282,2025-05-12,PRD8451,Accessories Pro,SKU-77715,Abram Jhaveri,Andhra Pradesh,Electronics,Accessories,Online,9,317.95,0.22,2232.01,251.35,467.53
ORD100283,2019-03-09,PRD8216,Kids X,SKU-35395,Lakshay Kant,Sikkim,Clothing,Kids,Online,3,434.73,0.28,939.02,309.51,270.48
ORD100284,2017-06-27,PRD8518,Makeup X,SKU-85536,Onkar Dua,Haryana,Beauty,Makeup,Online,10,54.34,0.01,537.97,23.72,303.14
ORD100285,2021-12-05,PRD8958,Appliances Plus,SKU-17980,Kiara Shankar,Karnataka,Home & Kitchen,Appliances,Store,6,186.09,0.19,904.4,114.77,346.62
ORD100286,2023-09-23,PRD9606,Accessories Max,SKU-57292,Nehmat Srivastava,Gujarat,Electronics,Accessories,Online,8,129.78,0.04,996.71,84.57,347.21
ORD100287,2016-04-08,PRD10120,Skincare Elite,SKU-51610,Kaira Gupta,West Bengal,Beauty,Skincare,Store,8,88.8,0.09,646.46,57.09,230.85
ORD100288,2015-02-15,PRD2290,Women Plus,SKU-69345,Kimaya Bhattacharyya,Jammu and Kashmir,Clothing,Women,Online,8,57.07,0.21,360.68,24.95,203.0
ORD100289,2019-08-21,PRD7350,Kids Plus,SKU-16068,Nayantara Cheema,Punjab,Clothing,Kids,Online,10,374.96,0.18,3074.67,188.25,1531.02
ORD100290,2022-10-31,PRD9478,Skincare Pro,SKU-88208,Tara Kapadia,Kerala,Beauty,Skincare,Store,8,334.57,0.06,2515.97,255.25,596.49
ORD100291,2020-10-18,PRD2143,Furniture Go,SKU-24718,Aniruddh Khalsa,Nagaland,Home & Kitchen,Furniture,Online,7,346.31,0.23,1866.61,250.64,515.66
ORD100292,2020-03-20,PRD8559,Outdoor Max,SKU-55929,Priyansh Bera,Goa,Sports,Outdoor,Online,7,192.77,0.18,1106.5,96.03,555.29
ORD100293,2021-09-18,PRD4511,Makeup Pro,SKU-86377,Samar Babu,Jharkhand,Beauty,Makeup,Store,4,126.71,0.11,451.09,62.7,227.88
ORD100294,2021-02-18,PRD3447,Decor Pro,SKU-65044,Sumer Keer,Punjab,Home & Kitchen,Decor,Store,3,368.9,0.26,818.96,241.24,283.41
ORD100295,2016-10-03,PRD2928,Kids Plus,SKU-30859,Purab Acharya,Ladakh,Clothing,Kids,Store,6,205.54,0.07,1146.91,164.4,229.56
ORD100296,2023-08-12,PRD7125,Appliances Plus,SKU-89230,Romil Chaudhry,Assam,Home & Kitchen,Appliances,Online,7,206.85,0.06,1361.07,110.81,631.94
ORD100297,2024-03-26,PRD7060,Team Sports Elite,SKU-88314,Aaina Chaudry,West Bengal,Sports,Team Sports,Store,2,438.47,0.09,798.02,294.23,262.52
ORD100298,2024-10-07,PRD9754,Makeup X,SKU-48847,Kanav Dada,Uttar Pradesh,Beauty,Makeup,Online,7,70.59,0.26,365.66,34.75,185.65
ORD100299,2024-01-16,PRD7985,Decor Pro,SKU-84100,Ira Mani,Tamil Nadu,Home & Kitchen,Decor,Online,9,178.52,0.07,1494.21,120.99,481.53
ORD100300,2022-11-24,PRD10645,Decor Plus,SKU-16329,Anahi Upadhyay,Chhattisgarh,Home & Kitchen,Decor,Online,7,430.79,0.2,2412.42,322.9,604.18
ORD100301,2024-07-18,PRD8180,Haircare Max,SKU-66275,Diya Sekhon,Jammu and Kashmir,Beauty,Haircare,Store,7,132.1,0.08,850.72,76.42,358.58
ORD100302,2022-05-31,PRD4781,Furniture Go,SKU-75210,Dhanuk Khalsa,Nagaland,Home & Kitchen,Furniture,Online,3,482.6,0.22,1129.28,222.62,608.35
ORD100303,2015-07-18,PRD1654,Men Plus,SKU-44225,Ryan Dass,Ladakh,Clothing,Men,Store,10,231.29,0.17,1919.71,160.88,584.4
ORD100304,2021-07-11,PRD9548,Skincare Go,SKU-11237,Ojas Deshpande,Puducherry,Beauty,Skincare,Store,6,298.89,0.15,1524.34,207.7,465.07
ORD100305,2023-05-11,PRD3241,Laptops Go,SKU-99715,Advik Kota,Maharashtra,Electronics,Laptops,Store,2,277.9,0.15,472.43,160.14,200.19
ORD100306,2025-05-19,PRD1802,Furniture Go,SKU-80924,Seher Bail,Puducherry,Home & Kitchen,Furniture,Online,9,199.71,0.3,1258.17,107.61,580.23
ORD100307,2017-11-06,PRD7072,Haircare Pro,SKU-39283,Aaina Atwal,Haryana,Beauty,Haircare,Online,6,471.11,0.01,2798.39,339.11,784.08
ORD100308,2025-05-06,PRD9528,Skincare Elite,SKU-62624,Pari Chada,Madhya Pradesh,Beauty,Skincare,Store,2,369.88,0.19,599.21,193.2,286.22
ORD100309,2023-05-25,PRD3517,Haircare Plus,SKU-88275,Samaira Butala,Punjab,Beauty,Haircare,Store,9,397.59,0.12,3148.91,245.47,1204.79
ORD100310,2025-06-13,PRD2243,Kids Go,SKU-29179,Ivana Baral,Manipur,Clothing,Kids,Online,9,132.16,0.13,1034.81,102.73,230.44
ORD100311,2023-09-21,PRD2110,Decor Elite,SKU-48758,Kartik Kakar,Maharashtra,Home & Kitchen,Decor,Store,9,418.48,0.08,3465.01,315.37,853.75
ORD100312,2022-01-11,PRD6182,Phones Plus,SKU-53877,Miraya Dass,Punjab,Electronics,Phones,Store,3,333.39,0.26,740.13,217.12,258.12
ORD100313,2022-05-14,PRD4031,Men Go,SKU-78105,Yuvraj  Karpe,Assam,Clothing,Men,Store,2,356.4,0.27,520.34,207.6,217.25
ORD100314,2024-03-08,PRD5642,Skincare X,SKU-19113,Hrishita Lall,Delhi,Beauty,Skincare,Store,9,146.31,0.23,1013.93,101.43,311.02
ORD100315,2021-06-30,PRD8939,Fitness Plus,SKU-57640,Uthkarsh Thaker,Haryana,Sports,Fitness,Online,6,281.6,0.06,1588.22,143.26,780.24
ORD100316,2022-07-13,PRD5268,Women X,SKU-91754,Ivana Kala,Ladakh,Clothing,Women,Online,8,219.84,0.21,1389.39,155.86,404.35
ORD100317,2016-04-12,PRD6354,Team Sports Max,SKU-11453,Rasha Dhar,Madhya Pradesh,Sports,Team Sports,Store,10,267.86,0.19,2169.67,209.22,474.98
ORD100318,2024-06-15,PRD2285,Kids Go,SKU-46721,Nayantara Bhardwaj,Odisha,Clothing,Kids,Store,1,77.06,0.23,59.34,47.58,22.7
ORD100319,2017-11-11,PRD6640,Decor Go,SKU-67974,Anay Raval,Ladakh,Home & Kitchen,Decor,Online,3,430.21,0.14,1109.94,197.85,599.49
ORD100320,2019-06-26,PRD7825,Fitness Max,SKU-26200,Nayantara Golla,Madhya Pradesh,Sports,Fitness,Online,3,286.03,0.19,695.05,119.92,403.65
ORD100321,2020-10-08,PRD5938,Makeup Go,SKU-91436,Jhanvi Sachar,Jharkhand,Beauty,Makeup,Store,4,26.06,0.17,86.52,10.66,51.13
ORD100322,2015-09-01,PRD6255,Outdoor Max,SKU-37667,Darshit Kant,West Bengal,Sports,Outdoor,Store,1,207.28,0.11,184.48,160.48,41.65
ORD100323,2021-01-31,PRD2370,Haircare Pro,SKU-26858,Ranbir Chakraborty,Punjab,Beauty,Haircare,Store,10,419.02,0.28,3016.94,269.41,1077.19
ORD100324,2015-06-25,PRD7450,Haircare Pro,SKU-79978,Samaira Kota,Himachal Pradesh,Beauty,Haircare,Store,2,390.11,0.29,553.96,201.09,268.41
ORD100325,2018-04-02,PRD2038,Women Go,SKU-75877,Rasha Kunda,Tamil Nadu,Clothing,Women,Online,10,402.92,0.21,3183.07,317.63,673.79
